name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,source_csv,language
zmb_vox_pentann_thiefstart,raw\english\sound\vox\scripted\zmb\pentagon_ann\thief_start.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_start.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_start.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_start.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_00.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_00.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_00.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_00.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_01.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_01.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_01.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_01.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_02.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_02.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_02.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_02.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_03.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_03.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_03.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_03.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_04.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_04.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_04.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_04.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_05.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_05.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_05.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_05.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_06.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_06.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_06.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_06.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_07.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_07.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_07.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_07.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_08.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_08.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_08.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_08.wav,0,zmb_vox,english
zmb_vox_zombie_groan,devraw\english\sound\voiceovers\zmb\monkey\groan\groan_09.wav,zmb_zombie_amb,,,voice,91,93,100,150,1800,3500,curve3,curve1,allon,rdefault,3,priority,1,reject,0,165,0,10,50,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.25,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\groan\groan_09.xm4,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_09.mp3,0,raw\english\sound\voiceovers\zmb\monkey\groan\groan_09.wav,0,zmb_vox,english
